K,Time,ARI,AMI,algo,dataset,N,M,TrueK,id,index,distance,agg
30.0,4.582792063000028,0.12102591366402103,0.20022687144306114,kmeans,wdbcprognosis,569,27,2,55,xu_index,conventional,mean
20.0,4.535738742000007,0.15015995784773617,0.21177419698514652,kmeans,wdbcprognosis,569,27,2,55,elbow_11,conventional,amin
12.0,4.535717742999992,0.21447684620972704,0.24572785579501233,kmeans,wdbcprognosis,569,27,2,55,elbow_22,conventional,amin
16.0,4.535712409000013,0.17162024215313673,0.22229888323191957,kmeans,wdbcprognosis,569,27,2,55,elbow_12,conventional,amin
20.0,4.535712375000003,0.15015995784773617,0.21177419698514652,kmeans,wdbcprognosis,569,27,2,55,elbow_21,conventional,amin
5.0,4.535714181999992,0.3491167252120367,0.3002866688568684,kmeans,wdbcprognosis,569,27,2,55,elbow_33,conventional,amin
2.0,4.5832683430000145,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,calinski_harabasz,conventional,amax
12.0,4.58283658900001,0.21447684620972704,0.24572785579501233,kmeans,wdbcprognosis,569,27,2,55,hartigan,conventional,amin
2.0,4.582363133000001,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,wb_index,conventional,amin
30.0,4.58359661099999,0.12102591366402103,0.20022687144306114,kmeans,wdbcprognosis,569,27,2,55,xu_index,conventional,amin
9.0,4.1779634110000075,0.2276388686270658,0.24494344605518178,kmeans,wdbcprognosis,569,27,2,55,elbow_11,euclidean,mean
4.0,4.177895075000009,0.39285762304524113,0.3121860258982864,kmeans,wdbcprognosis,569,27,2,55,elbow_22,euclidean,mean
4.0,4.177886464000011,0.39285762304524113,0.3121860258982864,kmeans,wdbcprognosis,569,27,2,55,elbow_12,euclidean,mean
9.0,4.177884442000021,0.2276388686270658,0.24494344605518178,kmeans,wdbcprognosis,569,27,2,55,elbow_21,euclidean,mean
9.0,4.177881799000005,0.2276388686270658,0.24494344605518178,kmeans,wdbcprognosis,569,27,2,55,elbow_33,euclidean,mean
2.0,4.227002456000008,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,calinski_harabasz,euclidean,mean
5.0,4.223855265999987,0.34837964905593377,0.2998979498130478,kmeans,wdbcprognosis,569,27,2,55,hartigan,euclidean,mean
2.0,4.224024417999999,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,wb_index,euclidean,mean
30.0,4.223133743000005,0.12102591366402103,0.20022687144306114,kmeans,wdbcprognosis,569,27,2,55,xu_index,euclidean,mean
14.0,4.177923803000027,0.18244408807786702,0.22763258372739564,kmeans,wdbcprognosis,569,27,2,55,elbow_11,euclidean,amin
26.0,4.177895561000014,0.12702216605505862,0.20224112386862467,kmeans,wdbcprognosis,569,27,2,55,elbow_22,euclidean,amin
26.0,4.177891794000004,0.12702216605505862,0.20224112386862467,kmeans,wdbcprognosis,569,27,2,55,elbow_12,euclidean,amin
14.0,4.177884118999998,0.18244408807786702,0.22763258372739564,kmeans,wdbcprognosis,569,27,2,55,elbow_21,euclidean,amin
26.0,4.177879148000017,0.12702216605505862,0.20224112386862467,kmeans,wdbcprognosis,569,27,2,55,elbow_33,euclidean,amin
2.0,4.223872072000006,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,calinski_harabasz,euclidean,amax
8.0,4.223873833000027,0.25181923328361105,0.26149561676260685,kmeans,wdbcprognosis,569,27,2,55,hartigan,euclidean,amin
2.0,4.2259013320000065,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,wb_index,euclidean,amin
30.0,4.225906445000021,0.12102591366402103,0.20022687144306114,kmeans,wdbcprognosis,569,27,2,55,xu_index,euclidean,amin
2.0,10.225246657000014,0.7062673917012852,0.5819656408639909,kmeans,wdbcprognosis,569,27,2,55,silhouette,-,wss_min
3.0,3.9718142889999797,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,55,elbow_11,conventional,mean
7.0,3.9690246799999898,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,55,elbow_22,conventional,mean
3.0,3.9689960429999758,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,55,elbow_12,conventional,mean
7.0,3.9689918269999964,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,55,elbow_21,conventional,mean
5.0,3.969024097999977,0.34676232598977147,0.299588595845597,rswap,wdbcprognosis,569,27,2,55,elbow_33,conventional,mean
2.0,4.027174014999986,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,calinski_harabasz,conventional,mean
19.0,4.011144849999965,0.1102444484667748,0.19510146215427004,rswap,wdbcprognosis,569,27,2,55,hartigan,conventional,mean
2.0,4.004509638999991,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,wb_index,conventional,mean
30.0,4.012284687000005,0.08145151282799092,0.1765923873826058,rswap,wdbcprognosis,569,27,2,55,xu_index,conventional,mean
29.0,3.968979198999989,0.07729619777086806,0.17636477479094706,rswap,wdbcprognosis,569,27,2,55,elbow_11,conventional,amin
4.0,3.9689670419999743,0.6017188785904181,0.39846328116575885,rswap,wdbcprognosis,569,27,2,55,elbow_22,conventional,amin
28.0,3.968964714000009,0.07543604812472282,0.17531470379730174,rswap,wdbcprognosis,569,27,2,55,elbow_12,conventional,amin
29.0,3.9689637779999885,0.07729619777086806,0.17636477479094706,rswap,wdbcprognosis,569,27,2,55,elbow_21,conventional,amin
5.0,3.969011039999998,0.34676232598977147,0.299588595845597,rswap,wdbcprognosis,569,27,2,55,elbow_33,conventional,amin
2.0,4.026036308999977,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,calinski_harabasz,conventional,amax
19.0,4.027325330999986,0.1102444484667748,0.19510146215427004,rswap,wdbcprognosis,569,27,2,55,hartigan,conventional,amin
2.0,4.018187640000008,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,wb_index,conventional,amin
30.0,4.024177645999998,0.08145151282799092,0.1765923873826058,rswap,wdbcprognosis,569,27,2,55,xu_index,conventional,amin
6.0,4.131953115999977,0.26095010641721017,0.25016137319858506,rswap,wdbcprognosis,569,27,2,55,elbow_11,euclidean,mean
6.0,4.131893359999992,0.26095010641721017,0.25016137319858506,rswap,wdbcprognosis,569,27,2,55,elbow_22,euclidean,mean
5.0,4.131890695999999,0.3409466693436653,0.296536358904008,rswap,wdbcprognosis,569,27,2,55,elbow_12,euclidean,mean
6.0,4.131884452999998,0.26095010641721017,0.25016137319858506,rswap,wdbcprognosis,569,27,2,55,elbow_21,euclidean,mean
6.0,4.1319030059999875,0.26095010641721017,0.25016137319858506,rswap,wdbcprognosis,569,27,2,55,elbow_33,euclidean,mean
2.0,4.171563713000012,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,calinski_harabasz,euclidean,mean
8.0,4.169478265000009,0.222638071970935,0.2534351311221164,rswap,wdbcprognosis,569,27,2,55,hartigan,euclidean,mean
2.0,4.172489962999975,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,wb_index,euclidean,mean
30.0,4.176835769999997,0.07756571487621766,0.17812040179553165,rswap,wdbcprognosis,569,27,2,55,xu_index,euclidean,mean
28.0,4.131872878999985,0.07543604812472282,0.17531470379730174,rswap,wdbcprognosis,569,27,2,55,elbow_11,euclidean,amin
28.0,4.131862018999982,0.07543604812472282,0.17531470379730174,rswap,wdbcprognosis,569,27,2,55,elbow_22,euclidean,amin
28.0,4.131858307999977,0.07543604812472282,0.17531470379730174,rswap,wdbcprognosis,569,27,2,55,elbow_12,euclidean,amin
28.0,4.131857322999991,0.07543604812472282,0.17531470379730174,rswap,wdbcprognosis,569,27,2,55,elbow_21,euclidean,amin
5.0,4.131858101999995,0.3409466693436653,0.296536358904008,rswap,wdbcprognosis,569,27,2,55,elbow_33,euclidean,amin
2.0,4.174878227999983,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,calinski_harabasz,euclidean,amax
9.0,4.187521806999996,0.1809937416523043,0.2365333841044915,rswap,wdbcprognosis,569,27,2,55,hartigan,euclidean,amin
2.0,4.176003683999994,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,wb_index,euclidean,amin
30.0,4.168313409999996,0.07756571487621766,0.17812040179553165,rswap,wdbcprognosis,569,27,2,55,xu_index,euclidean,amin
2.0,9.139487722999974,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,55,silhouette,-,wss_min
9.0,3.878177910000005,0.2477745732499566,0.25152606931233873,kmeans,wdbcprognosis,569,27,2,60,elbow_11,conventional,mean
4.0,3.8781191850000027,0.5996963664325403,0.3972897676241164,kmeans,wdbcprognosis,569,27,2,60,elbow_22,conventional,mean
3.0,3.878092981000009,0.5714988705512272,0.4080034641964906,kmeans,wdbcprognosis,569,27,2,60,elbow_12,conventional,mean
9.0,3.8780920749999837,0.2477745732499566,0.25152606931233873,kmeans,wdbcprognosis,569,27,2,60,elbow_21,conventional,mean
5.0,3.8780926900000168,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,60,elbow_33,conventional,mean
2.0,3.913172751000019,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,calinski_harabasz,conventional,mean
13.0,3.9296713960000034,0.1804506810974913,0.22522050989913772,kmeans,wdbcprognosis,569,27,2,60,hartigan,conventional,mean
2.0,3.916366030000006,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,wb_index,conventional,mean
30.0,3.928245194999988,0.12047248785708067,0.20285959243275767,kmeans,wdbcprognosis,569,27,2,60,xu_index,conventional,mean
25.0,3.8781200219999903,0.13071937515147403,0.20850967189900455,kmeans,wdbcprognosis,569,27,2,60,elbow_11,conventional,amin
5.0,3.8781059400000117,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,60,elbow_22,conventional,amin
25.0,3.878103508999999,0.13071937515147403,0.20850967189900455,kmeans,wdbcprognosis,569,27,2,60,elbow_12,conventional,amin
25.0,3.878103656999997,0.13071937515147403,0.20850967189900455,kmeans,wdbcprognosis,569,27,2,60,elbow_21,conventional,amin
5.0,3.878102342999995,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,60,elbow_33,conventional,amin
2.0,3.9289845650000075,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,calinski_harabasz,conventional,amax
13.0,3.928250520000006,0.1804506810974913,0.22522050989913772,kmeans,wdbcprognosis,569,27,2,60,hartigan,conventional,amin
2.0,3.9240435210000157,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,wb_index,conventional,amin
30.0,3.9233578609999995,0.12047248785708067,0.20285959243275767,kmeans,wdbcprognosis,569,27,2,60,xu_index,conventional,amin
4.0,3.9655975519999913,0.39285762304524113,0.3121860258982864,kmeans,wdbcprognosis,569,27,2,60,elbow_11,euclidean,mean
4.0,3.9648198300000104,0.39285762304524113,0.3121860258982864,kmeans,wdbcprognosis,569,27,2,60,elbow_22,euclidean,mean
4.0,3.964803977999992,0.39285762304524113,0.3121860258982864,kmeans,wdbcprognosis,569,27,2,60,elbow_12,euclidean,mean
4.0,3.9648020289999977,0.39285762304524113,0.3121860258982864,kmeans,wdbcprognosis,569,27,2,60,elbow_21,euclidean,mean
9.0,3.9647997539999835,0.2319866591098151,0.2563364381370637,kmeans,wdbcprognosis,569,27,2,60,elbow_33,euclidean,mean
2.0,4.021820367999993,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,calinski_harabasz,euclidean,mean
9.0,4.016265483000012,0.2319866591098151,0.2563364381370637,kmeans,wdbcprognosis,569,27,2,60,hartigan,euclidean,mean
2.0,4.01804320399998,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,wb_index,euclidean,mean
30.0,4.018644972000004,0.12047248785708067,0.20285959243275767,kmeans,wdbcprognosis,569,27,2,60,xu_index,euclidean,mean
8.0,3.9650053759999935,0.25779198404777603,0.2532492807705308,kmeans,wdbcprognosis,569,27,2,60,elbow_11,euclidean,amin
25.0,3.9647988099999907,0.13071937515147403,0.20850967189900455,kmeans,wdbcprognosis,569,27,2,60,elbow_22,euclidean,amin
24.0,3.9647971630000143,0.13345474638588573,0.20249837691093187,kmeans,wdbcprognosis,569,27,2,60,elbow_12,euclidean,amin
8.0,3.9647958019999976,0.25779198404777603,0.2532492807705308,kmeans,wdbcprognosis,569,27,2,60,elbow_21,euclidean,amin
5.0,3.9647967150000056,0.3476219859747259,0.2995630311508804,kmeans,wdbcprognosis,569,27,2,60,elbow_33,euclidean,amin
2.0,4.014971498999984,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,calinski_harabasz,euclidean,amax
8.0,4.019231673000007,0.25779198404777603,0.2532492807705308,kmeans,wdbcprognosis,569,27,2,60,hartigan,euclidean,amin
2.0,4.01768206700001,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,wb_index,euclidean,amin
30.0,4.018082149999998,0.12047248785708067,0.20285959243275767,kmeans,wdbcprognosis,569,27,2,60,xu_index,euclidean,amin
2.0,9.34903449700002,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,60,silhouette,-,wss_min
3.0,4.203475351000009,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,60,elbow_11,conventional,mean
7.0,4.2034054129999845,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,60,elbow_22,conventional,mean
3.0,4.203397013,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,60,elbow_12,conventional,mean
7.0,4.203398083999986,0.2631472974605061,0.26651109572479226,rswap,wdbcprognosis,569,27,2,60,elbow_21,conventional,mean
5.0,4.203388172999979,0.34676232598977147,0.2995885958455971,rswap,wdbcprognosis,569,27,2,60,elbow_33,conventional,mean
2.0,4.263982181999978,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,calinski_harabasz,conventional,mean
18.0,4.261132296999989,0.11347525487700645,0.19591946009106917,rswap,wdbcprognosis,569,27,2,60,hartigan,conventional,mean
2.0,4.261541424000001,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,wb_index,conventional,mean
30.0,4.264108031000006,0.08082414194549357,0.17956709153882194,rswap,wdbcprognosis,569,27,2,60,xu_index,conventional,mean
28.0,4.203398178999976,0.08466984241764879,0.1844039449463983,rswap,wdbcprognosis,569,27,2,60,elbow_11,conventional,amin
4.0,4.2033866289999935,0.6017188785904181,0.3984632811657589,rswap,wdbcprognosis,569,27,2,60,elbow_22,conventional,amin
3.0,4.20337980299999,0.5714988705512272,0.4080034641964906,rswap,wdbcprognosis,569,27,2,60,elbow_12,conventional,amin
28.0,4.203377297999992,0.08466984241764879,0.1844039449463983,rswap,wdbcprognosis,569,27,2,60,elbow_21,conventional,amin
5.0,4.203378499999985,0.34676232598977147,0.2995885958455971,rswap,wdbcprognosis,569,27,2,60,elbow_33,conventional,amin
2.0,4.2612079489999815,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,calinski_harabasz,conventional,amax
19.0,4.261832620999996,0.11590639412995488,0.20617868364335096,rswap,wdbcprognosis,569,27,2,60,hartigan,conventional,amin
2.0,4.260094054000007,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,wb_index,conventional,amin
30.0,4.260169612999988,0.08082414194549357,0.17956709153882194,rswap,wdbcprognosis,569,27,2,60,xu_index,conventional,amin
6.0,3.9136812499999962,0.2639864705053235,0.2532437697325014,rswap,wdbcprognosis,569,27,2,60,elbow_11,euclidean,mean
6.0,3.913656930000002,0.2639864705053235,0.2532437697325014,rswap,wdbcprognosis,569,27,2,60,elbow_22,euclidean,mean
5.0,3.9136714279999865,0.34151053330578146,0.29681926551181825,rswap,wdbcprognosis,569,27,2,60,elbow_12,euclidean,mean
6.0,3.9136660100000142,0.2639864705053235,0.2532437697325014,rswap,wdbcprognosis,569,27,2,60,elbow_21,euclidean,mean
6.0,3.9136596209999936,0.2639864705053235,0.2532437697325014,rswap,wdbcprognosis,569,27,2,60,elbow_33,euclidean,mean
2.0,3.955231031000011,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,calinski_harabasz,euclidean,mean
8.0,3.9699163109999915,0.21747821702550396,0.25146996684177625,rswap,wdbcprognosis,569,27,2,60,hartigan,euclidean,mean
2.0,3.9643750649999845,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,wb_index,euclidean,mean
30.0,3.950266378000009,0.07211644726676326,0.17542758496590183,rswap,wdbcprognosis,569,27,2,60,xu_index,euclidean,mean
26.0,3.913647265999998,0.0758770650246688,0.18215195649539617,rswap,wdbcprognosis,569,27,2,60,elbow_11,euclidean,amin
6.0,3.9136320339999884,0.2639864705053235,0.2532437697325014,rswap,wdbcprognosis,569,27,2,60,elbow_22,euclidean,amin
26.0,3.9136310760000015,0.0758770650246688,0.18215195649539617,rswap,wdbcprognosis,569,27,2,60,elbow_12,euclidean,amin
6.0,3.9136272000000076,0.2639864705053235,0.2532437697325014,rswap,wdbcprognosis,569,27,2,60,elbow_21,euclidean,amin
5.0,3.913626758999982,0.34151053330578146,0.29681926551181825,rswap,wdbcprognosis,569,27,2,60,elbow_33,euclidean,amin
2.0,3.9512462110000115,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,calinski_harabasz,euclidean,amax
9.0,3.966208375000008,0.18370668249340907,0.2394879754963567,rswap,wdbcprognosis,569,27,2,60,hartigan,euclidean,amin
2.0,3.9705887890000042,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,wb_index,euclidean,amin
30.0,3.96876580899999,0.07211644726676326,0.17542758496590183,rswap,wdbcprognosis,569,27,2,60,xu_index,euclidean,amin
2.0,9.634528082999992,0.7062673917012852,0.5819656408639909,rswap,wdbcprognosis,569,27,2,60,silhouette,-,wss_min
9.0,4.426912388999995,0.22810297471585356,0.2466458269460411,kmeans,wdbcprognosis,569,27,2,65,elbow_11,conventional,mean
4.0,4.426600153999971,0.5996963664325403,0.3972897676241164,kmeans,wdbcprognosis,569,27,2,65,elbow_22,conventional,mean
3.0,4.426587800999982,0.5714988705512272,0.4080034641964906,kmeans,wdbcprognosis,569,27,2,65,elbow_12,conventional,mean
9.0,4.426584949999977,0.22810297471585356,0.2466458269460411,kmeans,wdbcprognosis,569,27,2,65,elbow_21,conventional,mean
9.0,4.426583942999997,0.22810297471585356,0.2466458269460411,kmeans,wdbcprognosis,569,27,2,65,elbow_33,conventional,mean
2.0,4.481708497999989,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,65,calinski_harabasz,conventional,mean
13.0,4.4779051029999835,0.18273546549943004,0.22841526339992593,kmeans,wdbcprognosis,569,27,2,65,hartigan,conventional,mean
2.0,4.478825704999991,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,65,wb_index,conventional,mean
30.0,4.479041211000009,0.12047248785708067,0.20285959243275767,kmeans,wdbcprognosis,569,27,2,65,xu_index,conventional,mean
27.0,4.426598517999992,0.12681615185171188,0.198068630847751,kmeans,wdbcprognosis,569,27,2,65,elbow_11,conventional,amin
13.0,4.426582824999997,0.18273546549943004,0.22841526339992593,kmeans,wdbcprognosis,569,27,2,65,elbow_22,conventional,amin
13.0,4.426576791999992,0.18273546549943004,0.22841526339992593,kmeans,wdbcprognosis,569,27,2,65,elbow_12,conventional,amin
27.0,4.42659291999999,0.12681615185171188,0.198068630847751,kmeans,wdbcprognosis,569,27,2,65,elbow_21,conventional,amin
13.0,4.426562719999993,0.18273546549943004,0.22841526339992593,kmeans,wdbcprognosis,569,27,2,65,elbow_33,conventional,amin
2.0,4.475248622000009,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,65,calinski_harabasz,conventional,amax
13.0,4.480213561999989,0.18273546549943004,0.22841526339992593,kmeans,wdbcprognosis,569,27,2,65,hartigan,conventional,amin
2.0,4.4800889519999885,0.688151993189131,0.5651013823569332,kmeans,wdbcprognosis,569,27,2,65,wb_index,conventional,amin
30.0,4.478470128999987,0.12047248785708067,0.20285959243275767,kmeans,wdbcprognosis,569,27,2,65,xu_index,conventional,amin
9.0,4.27654446599999,0.22810297471585356,0.2466458269460411,kmeans,wdbcprognosis,569,27,2,65,elbow_11,euclidean,mean
4.0,4.275559982000004,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,65,elbow_22,euclidean,mean
4.0,4.275541040999997,0.39285762304524113,0.3121860258982865,kmeans,wdbcprognosis,569,27,2,65,elbow_12,euclidean,mean
9.0,4.27553697099998,0.22810297471585356,0.2466458269460411,kmeans,wdbcprognosis,569,27,2,65,elbow_21,euclidean,mean
